"Supplier Name","Supplier Account","Currency","Settlement Date","Reference","ID","Issue Date","Due Date","Type","Counterparty Name","Discount ID","Activity Type","Remit Type","Remit No","Remit Date","Pay Date","Invoice Tenor","Net Amount","Gross Amount","Adj Amount","Disc Amount","PO No","Doc No","Comment","Adj Code","Add. Info.","Base Rate(%)","Spread Rate(%)","Discount Rate(%)","Discount Tenor","CM Adjusted","CM Adjusted Net Amount","Fee","Charge","Proceeds","Add. Info."
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","CW450D200405","2020-04-05","2020-07-06","92","39.09","39.09","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","39.09","0.00","0.21","38.88",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","CW450D2004051","2020-04-05","2020-07-06","92","1003.77","1003.77","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1003.77","0.00","5.38","998.39",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DA2207200405","2020-04-05","2020-07-06","92","980.00","980.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","980.00","0.00","5.26","974.74",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DA22072004051","2020-04-05","2020-07-06","92","222.02","222.02","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","222.02","0.00","1.19","220.83",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DB268B200405","2020-04-05","2020-07-06","92","1981.61","1981.61","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1981.61","0.00","10.63","1970.98",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DB807P200405","2020-04-05","2020-07-06","92","1275.71","1275.71","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1275.71","0.00","6.84","1268.87",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW4130200405","2020-04-05","2020-07-06","92","802.68","802.68","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","802.68","0.00","4.30","798.38",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW575C200405","2020-04-05","2020-07-06","92","1723.61","1723.61","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1723.61","0.00","9.24","1714.37",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW578F200405","2020-04-05","2020-07-06","92","1735.49","1735.49","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1735.49","0.00","9.31","1726.18",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW722K2004051","2020-04-05","2020-07-06","92","93.84","93.84","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","93.84","0.00","0.50","93.34",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW7433200405","2020-04-05","2020-07-06","92","1757.65","1757.65","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1757.65","0.00","9.43","1748.22",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW770H200405","2020-04-05","2020-07-06","92","1042.40","1042.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1042.40","0.00","5.59","1036.81",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JX143F200405","2020-04-05","2020-07-06","92","1871.43","1871.43","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1871.43","0.00","10.04","1861.39",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JX236H200405","2020-04-05","2020-07-06","92","1038.02","1038.02","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1038.02","0.00","5.57","1032.45",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JX3403200405","2020-04-05","2020-07-06","92","1713.63","1713.63","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1713.63","0.00","9.19","1704.44",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JX4531200405","2020-04-05","2020-07-06","92","1171.55","1171.55","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1171.55","0.00","6.28","1165.27",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JZ631M200405","2020-04-05","2020-07-06","92","1707.31","1707.31","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1707.31","0.00","9.16","1698.15",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JZ8565200405","2020-04-05","2020-07-06","92","1019.98","1019.98","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1019.98","0.00","5.47","1014.51",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KB0503200405","2020-04-05","2020-07-06","92","1059.96","1059.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1059.96","0.00","5.68","1054.28",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KC9643200405","2020-04-05","2020-07-06","92","1099.02","1099.02","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1099.02","0.00","5.89","1093.13",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KE387K200405","2020-04-05","2020-07-06","92","1735.51","1735.51","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1735.51","0.00","9.31","1726.20",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KF901N200405","2020-04-05","2020-07-06","92","1771.88","1771.88","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1771.88","0.00","9.50","1762.38",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KG165V200405","2020-04-05","2020-07-06","92","1042.31","1042.31","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1042.31","0.00","5.59","1036.72",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KG6103200405","2020-04-05","2020-07-06","92","1619.71","1619.71","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1619.71","0.00","8.69","1611.02",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KH183H200405","2020-04-05","2020-07-06","92","1741.01","1741.01","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1741.01","0.00","9.34","1731.67",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KH5607200405","2020-04-05","2020-07-06","92","1851.20","1851.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1851.20","0.00","9.93","1841.27",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KK984Q200405","2020-04-05","2020-07-06","92","1709.96","1709.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1709.96","0.00","9.17","1700.79",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C200405","2020-04-05","2020-07-06","92","794.16","794.16","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","794.16","0.00","4.26","789.90",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C2004052","2020-04-05","2020-07-06","92","33.09","33.09","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","33.09","0.00","0.18","32.91",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C2004053","2020-04-05","2020-07-06","92","485.32","485.32","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","485.32","0.00","2.60","482.72",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C2004054","2020-04-05","2020-07-06","92","816.22","816.22","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","816.22","0.00","4.38","811.84",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C2004055","2020-04-05","2020-07-06","92","375.02","375.02","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","375.02","0.00","2.01","373.01",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL063C2004056","2020-04-05","2020-07-06","92","66.18","66.18","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","66.18","0.00","0.35","65.83",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KL7636200405","2020-04-05","2020-07-06","92","1668.18","1668.18","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1668.18","0.00","8.95","1659.23",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KM14992004051","2020-04-05","2020-07-06","92","179.80","179.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","179.80","0.00","0.96","178.84",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KM3334200405","2020-04-05","2020-07-06","92","1719.69","1719.69","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1719.69","0.00","9.22","1710.47",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DC1175200405","2020-04-05","2020-07-06","92","2279.73","2279.73","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2279.73","0.00","12.22","2267.51",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DC519R200405","2020-04-05","2020-07-06","92","2778.83","2778.83","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2778.83","0.00","14.90","2763.93",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DC6105200405","2020-04-05","2020-07-06","92","1020.00","1020.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1020.00","0.00","5.47","1014.53",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DC74762004051","2020-04-05","2020-07-06","92","2097.71","2097.71","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2097.71","0.00","11.25","2086.46",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DC7476200405","2020-04-05","2020-07-06","92","109.20","109.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","109.20","0.00","0.59","108.61",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DD928D200405","2020-04-05","2020-07-06","92","1020.00","1020.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1020.00","0.00","5.47","1014.53",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DE3018200405","2020-04-05","2020-07-06","92","1301.77","1301.77","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1301.77","0.00","6.98","1294.79",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DG0572200405","2020-04-05","2020-07-06","92","1280.13","1280.13","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1280.13","0.00","6.86","1273.27",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DJ806U200405","2020-04-05","2020-07-06","92","136.12","136.12","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","136.12","0.00","0.73","135.39",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DG153J200405","2020-04-05","2020-07-06","92","1051.93","1051.93","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1051.93","0.00","5.64","1046.29",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DH7309200405","2020-04-05","2020-07-06","92","2415.60","2415.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2415.60","0.00","12.95","2402.65",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DK3121200405","2020-04-05","2020-07-06","92","1614.90","1614.90","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1614.90","0.00","8.66","1606.24",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DL548H200405","2020-04-05","2020-07-06","92","984.17","984.17","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","984.17","0.00","5.28","978.89",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM210W200405","2020-04-05","2020-07-06","92","1370.10","1370.10","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1370.10","0.00","7.35","1362.75",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM2266200405","2020-04-05","2020-07-06","92","1047.36","1047.36","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1047.36","0.00","5.62","1041.74",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM373B200405","2020-04-05","2020-07-06","92","1971.63","1971.63","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1971.63","0.00","10.57","1961.06",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM551H200405","2020-04-05","2020-07-06","92","1688.75","1688.75","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1688.75","0.00","9.06","1679.69",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM739G200405","2020-04-05","2020-07-06","92","94.05","94.05","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","94.05","0.00","0.50","93.55",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM739G2004051","2020-04-05","2020-07-06","92","3327.03","3327.03","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","3327.03","0.00","17.84","3309.19",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR7183200405","2020-04-05","2020-07-06","92","322.40","322.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","322.40","0.00","1.73","320.67",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR71832004051","2020-04-05","2020-07-06","92","1424.01","1424.01","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1424.01","0.00","7.64","1416.37",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR71832004052","2020-04-05","2020-07-06","92","347.19","347.19","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","347.19","0.00","1.86","345.33",""
